sample_id,condition_id,rep_id,Biological Replicates,condition_n,experiment,project_id,x_label,exp_label,control,color,exp_color,time_bool,time_min,phase,OD600,media,supplement,supplement_conc,supplement_units,glucose_conc,glucose_units,temp,shaking,ref,experiment_description,addl_ref,media_description
MG-0.1_2,MG-0.1,2,3,4,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#ffff35,#32ff40,1,0.0,exp,0.5,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG-0.1_3,MG-0.1,3,3,4,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#ffff35,#32ff40,1,0.0,exp,0.5,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG-0.2_2,MG-0.2,1,2,5,mal_glc,Carbon Source Transition,,Time (minutes),,#ffff35,#32ff40,1,0.0,exp,0.5,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG-0.2_3,MG-0.2,2,2,5,mal_glc,Carbon Source Transition,,Time (minutes),,#ffff35,#32ff40,1,0.0,exp,0.5,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+5_1,MG+5,1,3,6,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#cfff34,#32ff40,1,5.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+5_2,MG+5,2,3,6,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#cfff34,#32ff40,1,5.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+5_3,MG+5,3,3,6,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#cfff34,#32ff40,1,5.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+10_1,MG+10,1,3,7,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#d2ff30,#32ff40,1,10.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+10_2,MG+10,2,3,7,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#d2ff30,#32ff40,1,10.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+10_3,MG+10,3,3,7,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#d2ff30,#32ff40,1,10.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+15_1,MG+15,1,3,8,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#c4ff30,#32ff40,1,15.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+15_2,MG+15,2,3,8,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#c4ff30,#32ff40,1,15.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+15_3,MG+15,3,3,8,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#c4ff30,#32ff40,1,15.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+25_1,MG+25,1,3,9,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#afff30,#32ff40,1,25.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+25_2,MG+25,2,3,9,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#afff30,#32ff40,1,25.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
MG+25_3,MG+25,3,3,9,mal_glc,Carbon Source Transition,,Time (minutes),MG-0.2,#afff30,#32ff40,1,25.0,,,M9,malate,4.0,g/L,3.0,g/L,37.0,,Buescher et al,"A culture of LB medium was inocualted from a frozen glycerol stock of B. subtilis. After few hours at 37oC when the culture was growing exponentially, this culture was used to inoculate M9 minimal medium at several different dilutions usually in the range of 500- to 2000-fold. The dilution range was chosen to ensure that at least one of these M9 precultures had reached an OD600  between 0.5 - 1.0 after overnight incubation. These precultures were then used to inoculate 2.5 L of M9 medium in a 3.1 L KLF bioreactor (Bioengineering AG, Wald, Switzerland) to a starting OD600  of 0.03 – 0.05. Condiions in the bioreactor were rigorously controlled as follows: temperature was controlled at 37 °C; the pH was maintained at exactly 7.2 by automatic titration with 2.0 M KOH and 2.0 M H2SO4, and the dissolved oxygen tension was maintained above 50%. In each nutritional shift experiment cells were grown on the single substrate until the OD600 reached 0.50, at which point the second substrate was added instantaneously (4 g/L L-malate or 3 g/L glucose). The nutrient shifts performed were from glucose to glucose+malate [GM] and from malate to malate+glucose [MG] (Buescher et al., accompanying paper). Cell growth during the course was monitored throughout the experiment by measuring OD600. ",,"The composition of the M9 minimal medium is (per liter): 8.5 g Na2HPO4.2H20, 3 g KH2PO4, 1 g NH4Cl and 0.5 g NaCl.  The following solutions were individually sterilized and added (volumes per liter of medium): 1 ml 0.1 M CaCl2.2H2O, 1 ml 1 M MgSO4.7H2O, 1 ml 50 mM Fe-Citrate.  Also added was 10 ml of a trace salts solution containing (per liter): 170 mg ZnCl2, 100 mg MnCl2.4H2O, 60 mg CoCl2.6H2O, 60 mg Na2MoO4.2H2O and 43 mg CuCl2.2H2O."
